ID,X,Y
rechnungonline   ,-0.118545379,0.454163542
recipedb         ,0.139855526,0.602202999
recipes          ,0.41106431,-0.474741589
recls            ,-0.425843103,-0.62518167
recls2           ,-0.429073462,-0.623674276
recoder          ,0.483007792,0.444025479
recoder-cs       ,0.49612297,0.450600805
recomp3          ,0.182221778,0.340765418
records          ,-0.209721546,0.24728823
recover          ,-0.582570446,-0.064824882
recreation       ,0.597347993,0.29537587
recseqtrackcomp  ,0.430557901,-0.368339541
recurrent        ,0.103083133,0.390471598
recycle-logs     ,0.603795941,-0.088714939
red-piranha      ,0.365333976,0.518534156
redapple2        ,0.226935554,-0.097096086
redbase          ,-0.13718014,-0.755836604
redfoot          ,0.143610331,0.233999515
redgalaxy        ,-0.094962567,0.499474124
redhat-arabic    ,-0.040034183,-0.582736949
redhorn          ,0.682379967,-0.233963079
redirect         ,-0.422765433,-0.591213648
redkeel          ,-0.229733038,0.454644929
redmond          ,0.015999093,0.325095558
redoubt          ,-0.138181622,-0.270368749
redpixel         ,-0.424337665,-0.43179057
redpos           ,0.096792512,0.69198746
redqeen          ,0.312997991,0.467567172
redrocket        ,0.75428105,0.473889177
redshed          ,0.524138355,0.223750086
redshedthreads   ,0.528732839,0.223952435
redsquirrel      ,0.483054331,0.061029745
redwood          ,0.043650336,0.846004914
reefknot         ,0.153954277,0.288016821
reenix           ,-0.222987992,-0.234772153
reetpvr          ,-0.249334998,-0.172181955
reevgosh         ,0.214987141,0.189874196
refactor         ,0.148016297,0.10444181
refbase          ,0.155547608,0.018418756
refbot           ,0.151428963,0.124645358
refchecker       ,0.427223887,-0.381352446
refdb            ,-0.589151479,-0.176626273
refdbg           ,-0.281969009,-0.445865626
referee-box      ,0.352279703,0.095356464
referendum       ,0.16352878,0.23645148
referenzmodell   ,0.478873022,0.435640545
refereranalyser  ,0.321226502,0.031259602
refit            ,0.155699897,-0.090555907
refl3xion        ,0.51739336,0.64711466
reflect          ,0.211617411,-0.481737763
reflective       ,0.31301535,0.365521226
reflectoraddins  ,-0.449351598,0.57653118
reflexivecms     ,0.149507744,-0.133524832
refrax           ,-0.409575531,0.37053603
regain           ,0.221626363,0.592525816
regatta          ,0.365309434,0.117618328
regcom           ,0.097189867,0.196351982
regeditpe        ,0.31821984,-0.373012318
regex-eclipse    ,0.667465593,0.598478412
regexosaur       ,0.419649653,-0.495110216
regexplorer      ,-0.302377936,-0.417922046
regexpplugin     ,-0.111961689,-0.865174182
regexx           ,0.090576846,0.259218944
regexxer         ,-0.231522404,0.037207178
regfrag          ,0.371922292,-0.145232875
regina           ,0.123436298,-0.015937969
regina-rexx      ,-0.597336769,-0.494833696
reginstall       ,-0.53671042,-0.507599277
registry         ,-0.621404642,0.318523755
registrydoc      ,-0.033665572,0.803400692
regulus          ,0.115673709,0.906029776
regv4            ,-0.765800602,-0.418019684
regviewer        ,-0.536938579,0.101885914
regxp            ,0.688870216,0.363868499
rehash           ,-0.432307812,-0.067017793
reidnews         ,-0.026673593,0.255887821
rejuse           ,-0.187130231,0.281154112
rekz-os          ,-0.016031067,0.183278633
rel-temp-lib     ,-0.090671703,0.162240121
relastra         ,0.56796654,0.505174183
relaxed          ,-0.098633994,0.138292128
relaxng          ,0.4111106,0.443349646
relaxngcc        ,0.41487315,0.435314938
relaxrebuild     ,-0.324318414,0.422547008
relay-bot        ,-0.237503907,-0.013606532
relayfaxosproj   ,0.362164872,-0.186859344
relayfs          ,-0.11655763,-0.404978882
relayirc         ,0.210198368,0.614698423
releaseforge     ,0.479429056,-0.02311924
reliance         ,0.025007599,-0.475128568
religious        ,0.483049493,-0.385686451
religiousagenda  ,0.718426357,0.501303015
relwiki          ,0.33256436,0.370031714
rem              ,-0.425796714,0.726579876
remark           ,-0.321367594,0.625774155
remdtk           ,0.301644246,0.653523585
remindz          ,0.413626424,-0.396190035
remined          ,-0.281982801,0.105540619
reminesceemu     ,-0.170316924,0.332625755
remix            ,-0.196786828,-0.242265057
remmep           ,0.225343245,0.082172031
remorse          ,0.129816944,0.563838082
remote2          ,0.469887924,-0.040652416
remoteant        ,0.162947618,-0.513922898
remotecalendars  ,0.474863007,-0.516178655
remoteconnect    ,-0.190376091,0.643051888
remotecvs        ,0.175552553,-0.10991795
remoted          ,-0.229628509,0.388068013
remotefinder     ,-0.356831211,-0.283053846
remotehost       ,-0.066217632,0.401291099
remotejdbcdri    ,0.162873293,0.544289762
remotepasscrack  ,0.711578503,0.300736666
remotepvr        ,-0.346994629,0.319817155
remoteradio      ,-0.03867046,-0.103502308
remotesniffer    ,0.51892813,0.57351086
remotestart      ,-0.723373953,0.518811898
remotetea        ,0.869459068,-0.05222421
remoteupdate     ,-0.031332186,-0.70644886
remotexmldb      ,-0.366941648,0.469120817
remoting-corba   ,-0.25600824,-0.077722793
removers         ,0.286877325,0.191578604
remus            ,-0.399626813,0.095762054
renai            ,0.263243824,-0.303869503
renaissance      ,0.448448734,-0.206059507
renameit         ,0.047758449,0.877262022
rendermangui     ,-0.159896859,0.150916072
rene             ,0.541826318,0.153313211
renovatio        ,0.36530038,-0.809059885
rent             ,0.736288458,0.207005912
renthouse        ,0.11677382,-0.776848369
rentools         ,0.548274766,0.563753365
rep              ,0.379864356,-0.507499877
rep-gtk          ,-0.179996256,-0.308770127
repage           ,0.242944962,0.364830368
repairlix        ,0.044852906,0.290581693
repartee         ,-0.170637815,-0.013499673
repast           ,-0.190397203,0.651895304
repast-jellytag  ,-0.203339391,0.670090395
repat            ,0.265005557,-0.019310596
rephlux          ,0.159533231,-0.313037108
replayer         ,0.343357007,-0.905310729
replayguide      ,0.73017806,0.259344601
replaypc         ,0.721838685,0.243061407
replex           ,0.319561491,0.127917103
replicadorbr     ,-0.584367397,0.204493175
replicantbody    ,-0.186310906,-0.582913872
replicatecheck   ,0.236109456,0.923085364
replites         ,0.332578028,-0.838992296
repoman          ,0.306479933,0.404726001
report           ,0.626603195,-0.430582109
reportlab        ,0.020500402,0.277978231
reportmagic      ,0.1234462,0.308102933
reportriver      ,0.728956849,0.351968594
reports          ,0.204258978,0.146661916
repower          ,0.158611474,0.098407178
reprap           ,-0.790285387,0.031163331
reptile          ,-0.210101821,0.236002222
repune           ,-0.043640478,-0.60369018
req2sqlservlet   ,0.674265559,-0.175290896
reqadm           ,-0.355297265,0.063383062
reqtool          ,0.568167215,0.19115673
reqtools         ,-0.59001813,-0.616746718
request-control  ,0.371826744,-0.505678768
requestcast      ,-0.185901437,0.326383965
requital         ,0.712774026,-0.106301009
reqzilla         ,-0.130484091,-0.398517516
rerogue          ,0.441776565,0.518754147
resbundleedit    ,-0.048066895,-0.353624012
rescue           ,-0.468197623,-0.437071445
rescue-mission   ,-0.033526353,0.211540798
rescuecd         ,0.698912662,-0.464730235
rescueroadways   ,0.476834693,-0.045686929
reserolink       ,0.587676518,-0.258499554
reservesdirect   ,0.536167702,-0.706361108
reservesport     ,0.450771241,0.486509108
reshare          ,-0.909599824,-0.058370667
resiprocate      ,0.782683319,-0.082923386
resizablelib     ,0.07539346,0.180593109
resknife         ,0.165520132,-0.085924956
resolve          ,0.528701912,0.036364131
resourcemntrd    ,-0.148541492,-0.392133257
resourcepackage  ,0.012249656,0.315077915
resourcepocket   ,-0.659285841,-0.484391804
resourcer        ,-0.090876469,-0.186956751
resources        ,-0.504338987,-0.295318534
resourceworks    ,0.032835534,0.217362769
restep           ,-0.706932442,-0.336166469
restfuldotnet    ,-0.283207479,0.316288284
restify          ,0.070990804,0.281919898
restlogdotnet    ,0.306820952,0.381259971
restovision      ,-0.445531733,0.012250582
restr            ,0.201741883,0.549164669
restscape        ,-0.223159811,0.534340318
resty            ,0.042838584,0.826605131
resumer          ,0.711888171,0.159735532
resurrection     ,0.288692206,-0.546021652
resxml           ,-0.59797476,-0.180563328
resxplorer       ,-0.146117389,-0.635914274
reteppdf         ,0.260809956,0.217301127
reteptools       ,0.254053188,0.220104319
retic            ,0.217277025,-0.430572027
retinax          ,0.260753963,-0.260147558
retrix           ,-0.348404818,-0.46271336
retroweaver      ,-0.105137058,-0.565261739
retroweaver-ng   ,-0.102561156,-0.558066669
reubo            ,0.847336794,-0.080523385
revelationp      ,0.22803256,-0.6535437
revenge          ,-0.208400694,-0.206193045
revision-forum   ,-0.307560927,0.232833242
revisionmanager  ,0.14631325,0.110620307
revival2k        ,0.631328819,-0.090585584
revol            ,-0.288496219,0.605559399
revolution       ,0.33959745,-0.257171847
rewin            ,0.360659357,-0.212518597
rexc             ,0.204773948,-0.154619995
rexec            ,-0.069287334,-0.783438231
rexecj           ,-0.284314086,0.652729266
rexx-gci         ,-0.587119685,-0.495373618
rexxcurl         ,-0.602332203,-0.488973699
rexxcurses       ,-0.595569998,-0.484612384
rexxdw           ,-0.601702193,-0.494809862
rexxgd           ,-0.605036458,-0.493187504
rexxisam         ,-0.605851479,-0.48880901
rexxsql          ,-0.599937917,-0.486100692
rexxtk           ,-0.595729221,-0.488061774
rexxtrans        ,-0.595047684,-0.491547673
rexxwrapper      ,-0.602617828,-0.481905779
rezilla          ,-0.446348402,0.353109418
rezothello       ,0.395203351,0.222430576
rf-tempsensor    ,0.420478692,-0.366463324
rfc-gnutella     ,0.600742763,0.397068435
rfc-xml          ,0.147085749,0.193668879
rfc3442svc       ,-0.308181409,0.755377142
rfcascade        ,-0.167029201,0.044695646
rfesrf           ,-0.185037942,-0.238172112
rfk              ,-0.177354542,-0.184526834
rftpdpr          ,0.489714528,-0.443954367
rgen             ,-0.164233563,0.077964448
rgis             ,-0.105745768,-0.642244746
rhctguide        ,0.646008196,-0.334423005
rherp            ,0.727864183,-0.359950055
rhex             ,-0.851757837,-0.064337591
rhfcurri         ,0.607882227,-0.083794598
rhide            ,-0.027545643,-0.507535555
rhinocomponents  ,0.051316464,0.800899739
rhinojetty       ,0.243570133,0.707973679
rhombusim        ,0.045486648,0.714696563
rhttpd           ,-0.125210477,0.154224364
rhubarb          ,-0.334198845,0.095508538
rhythmbox        ,-0.253227741,-0.154726441
ribs             ,-0.064469978,-0.340851164
rice             ,0.214993251,0.514465363
ricejst          ,0.652950625,0.20789322
rich             ,-0.728837631,0.596728561
richaffiliates   ,0.486422664,-0.111337471
richtext         ,-0.60230407,-0.319518294
rico             ,0.157017794,0.553351262
ricochet         ,0.204796645,0.242980408
ricochet-sdl     ,-0.491266557,0.672576912
ricochetmidlet   ,0.711911916,-0.406087967
rid              ,-0.523914236,-0.438553438
ridenow          ,0.603181396,0.183830937
rideplot         ,-0.072283029,0.018336691
rider            ,0.594120528,0.706058064
ridgeengine      ,0.149688268,0.217358144
rids             ,-0.65461444,-0.08863834
rig              ,-0.073461941,-0.56535918
rig-thumbnail    ,-0.334294069,-0.014246987
rilkecms         ,0.058038571,-0.336721905
rimap            ,0.346644009,-0.486848907
riminidm         ,0.28844559,-0.719177637
rimps            ,-0.475884739,-0.434462428
rindle           ,-0.366963347,0.139125552
rinet            ,-0.010875019,-0.090545844
ring             ,0.119411195,-0.664923945
ring-mud         ,-0.122921379,-0.751390376
ringd            ,-0.145162746,-0.379382654
ringo            ,-0.576212983,0.37788857
ringtail         ,-0.24269206,-0.185499483
ringtone         ,-0.494655342,0.569390435
rinn             ,-0.491133622,0.497619685
rinuxcvc         ,0.541777684,-0.257956061
rio500           ,-0.287905966,-0.066892418
rioplay          ,0.025389311,0.70314561
rioutil          ,-0.283311383,-0.176361452
ripoff           ,0.051628281,0.271966049
ripperx          ,0.085084886,-0.250970312
rippy            ,0.295411089,0.314021858
ripula           ,0.263399781,-0.703734522
rira             ,-0.714405068,0.178853292
riscos-builder   ,-0.18681277,-0.047806758
riscos-constant  ,-0.182669519,-0.052039173
riscose          ,-0.170788322,-0.020877493
riscosnet        ,-0.212612208,-0.129251808
riseandfall      ,0.306443618,-0.376765953
riskwar3d        ,0.326035353,-0.520490441
riso             ,-0.330591876,0.332751265
riss             ,-0.458487838,-0.058792811
rivalbb          ,0.613767556,-0.087804758
rivalost         ,0.360608428,-0.354297373
rivatv           ,0.234519491,0.046092562
riverfish        ,-0.582861558,0.095452628
rivernorth       ,0.214873335,0.599574601
riverock         ,0.776928381,0.589370173
rixnux           ,-0.177352695,-0.179679373
rizbot           ,-0.058053124,-0.368339981
rjadventures     ,-0.196587075,-0.513977614
rjudy            ,0.293612843,0.126114188
rkforth          ,0.90194922,-0.312934331
rkit             ,-0.667977882,0.197923539
rkm              ,0.090701857,-0.110217532
rkward           ,0.038118934,-0.719305815
rl-pp            ,0.463086462,0.197991886
rlabels          ,0.105703567,0.43543739
rldapd           ,-0.805100696,0.091606587
rlive            ,-0.263685305,-0.462810754
rll              ,0.112921432,-0.020001844
rlmanager        ,0.783832102,0.015296252
rlmmsad          ,-0.105108649,0.15313444
rlogtools        ,-0.059633685,-0.412922241
rlterm           ,-0.177348518,-0.686122128
rm-old-files     ,0.08457614,-0.238006273
rm900            ,0.116792289,-0.11700486
rman             ,-0.811221219,0.262193186
rmap             ,-0.23931869,-0.109452114
rmchargen        ,-0.595826641,-0.199015409
rmdms            ,0.357097158,0.578182855
rmfbasic         ,-0.221052918,-0.24200136
rmfdos           ,-0.221779251,-0.238226094
rmftrace         ,0.690383336,-0.494786077
rmg3             ,-0.210479104,0.15954011
rmi-lite         ,0.229819258,0.529245373
rmipp            ,0.305908534,0.556950902
rmnebula         ,-0.366989684,-0.221936439
rmock            ,-0.406180062,0.44440311
rmp3             ,0.487624721,0.268595774
rmrecursive      ,0.290560786,0.198085852
rmscopii         ,-0.588926064,0.396900273
rna              ,-0.139442539,0.570234576
rnd              ,-0.386596259,0.479664506
rnm              ,0.002256131,0.009030887
roach            ,0.198537262,-0.351481677
roadmap          ,-0.292070915,-0.43702309
roadrouter       ,0.545090598,0.050723097
roads            ,-0.231562735,0.230033868
roark            ,0.01911147,0.21088623
rob-art          ,-0.190220596,0.308672857
robbie           ,-0.170334184,-0.674381283
robin-py         ,-0.456255719,-0.613579182
robobo           ,0.247546753,0.038853707
robocode-1676    ,0.319535628,-0.501893298
robocodezilla    ,0.603841733,-0.065395911
robocup-f180     ,0.254080573,-0.005320604
robodoc          ,-0.04094013,-0.05275945
robodog          ,-0.329030944,-0.455520833
robogo           ,0.224493629,0.664539266
roboka           ,-0.706935734,0.249399048
robolog          ,0.46020817,0.205201234
robomote         ,-0.304779056,0.505465187
robosim          ,0.326400415,-0.667943336
robosoft         ,-0.078469028,-0.520494259
robot-linux      ,-0.285099155,-0.424218454
robotactics      ,0.391821326,0.480073167
robotcub         ,0.223520132,0.27153123
robotester       ,-0.04332516,-0.057962808
robotflow        ,0.147150195,-0.697066698
robotournament   ,0.234074992,-0.07911454
robowar2         ,0.103798977,-0.305005016
robowars         ,-0.667811974,0.172495877
robtris          ,0.744563434,-0.141486902
robustlinux      ,-0.142446471,-0.385360037
roc              ,-0.916212284,-0.060827134
rock-alpha       ,0.212271913,-0.074884278
rockbot          ,-0.262346323,-0.72935686
rockbox          ,-0.245228811,0.007274016
rockdat          ,-0.791454473,0.28798687
rocket-tcltk     ,0.301063444,-0.616632097
rocketblog       ,0.286877848,-0.512309104
rocketport       ,-0.142012872,-0.302202534
rockit           ,0.529250664,0.448169249
rocklet          ,0.404662127,0.184682407
rocklms          ,0.404498963,0.409782382
rocmail          ,0.731769696,-0.36646418
rocs             ,0.240198059,-0.582244648
rodent           ,0.140012042,0.518753806
rodin-b-sharp    ,0.188771275,-0.060534868
rodney           ,0.594136938,-0.096363324
rodot            ,-0.657855624,0.230754871
rodx-scm         ,0.391492827,-0.424022102
rof              ,0.855755083,-0.115919033
roffice          ,0.385017195,0.698314066
rogue            ,0.437260997,0.514761753
roguelike-palm   ,-0.183369675,-0.180380104
roguept          ,-0.62409852,0.279193984
rohanpinto       ,0.378405806,-0.316366957
rohc             ,-0.28846861,0.17629773
roisoleil        ,-0.373670009,0.024909975
role-your-rules  ,0.038354196,-0.303431404
rolf             ,0.022965594,-0.26982572
rollem           ,0.18458459,0.0955161
roller           ,0.207620016,0.609469573
rollplay         ,0.124910337,0.602679836
rolo             ,-0.020409533,-0.042562788
rolodap          ,0.428002146,-0.526788318
rome             ,0.744326694,0.287875282
romenagri        ,0.646517193,0.080901446
romeo            ,-0.259904896,0.572181024
romovnet         ,-0.085868888,-0.6679611
romutils         ,-0.004755652,-0.271125554
ronirc           ,-0.536702487,0.018229057
ronproc          ,-0.590497596,0.076128007
roofnet          ,-0.425914485,0.051323283
rooshgaticka     ,0.305294861,-0.385806701
roosster         ,0.188737267,0.672625656
root-tail        ,-0.318630019,0.0756562
rootcheck        ,0.47516584,-0.771164658
rootserver       ,0.496059171,-0.542676067
rope             ,0.155605135,0.104134765
roprotodoc       ,0.654429529,-0.533228516
rorqualjc        ,-0.669136891,0.165936837
rosa             ,0.783800128,-0.05507422
rosebud          ,0.654357697,0.155926008
rosegarden       ,-0.249593337,-0.366529223
rosephptool      ,0.440320859,-0.257730734
rosettast        ,0.367386096,0.350899346
rosiebot         ,-0.105214275,-0.719255161
roswic           ,0.09164654,-0.597394605
rotcerider       ,0.634872985,-0.27186731
rotdteam         ,0.659831151,-0.379304248
rotk             ,0.681638072,-0.138539687
rotl             ,-0.360272672,-0.455257873
rotobaseball     ,-0.255056614,-0.744924483
rotolino         ,0.593993975,-0.045738755
roudoudou        ,-0.478223409,0.190809527
rouletti         ,-0.071325718,-0.199009071
roundabout       ,-0.271831885,-0.153563643
roundcubemail    ,0.366603422,0.08860848
roundtrip        ,0.404550118,0.464393372
roundup          ,0.084231355,0.234083229
roundworm        ,-0.106456998,0.717735775
roundz           ,-0.185849024,0.906420719
routeit          ,0.001626147,-0.266833566
routerconfig     ,0.012217313,-0.377000627
routeruler       ,0.666253511,-0.113217762
routeskeeper     ,0.153539433,0.091903973
routingtools     ,-0.648108029,-0.321104509
rox              ,0.35963291,0.063279105
rox-ruby         ,-0.110086812,-0.09076622
rox-xmlrpc       ,0.052191461,0.416111018
roxgt            ,-0.580032899,0.499521011
roxwrap          ,0.666081169,0.334485503
roxxout          ,-0.414958822,-0.680653319
rp-l2tp          ,-0.255812301,0.409547023
rpbs             ,-0.423058938,0.107648464
rpctester        ,0.24385032,0.678824721
rpdungeon        ,-0.571281647,-0.236744223
rpf              ,0.500068339,-0.442707486
rpg-arena        ,0.391749893,-0.481930934
rpg-data-exp     ,0.521745166,-0.055321894
rpg-maker        ,0.220320202,0.227458815
rpg-mapgen       ,0.521308,-0.039203729
rpgamerrpg       ,0.123470904,-0.081168464
rpgbrowsergame   ,-0.116823927,-0.73855153
rpgce            ,0.512301704,-0.218839917
rpgcode          ,-0.026949983,-0.6214101
rpgmadness       ,-0.528845921,0.015427413
rpgmaker         ,-0.615451722,-0.253954195
rpgmonster       ,0.76661298,0.018349089
rpgms            ,0.374744617,-0.494672533
rpgnames         ,-0.249288084,-0.595237366
rpgstudio        ,0.459275376,-0.218637031
rpgtk            ,-0.153212506,0.146634043
rpgtransfer      ,0.038108115,0.524015298
rphd             ,0.819375281,0.150781275
rphpmms          ,0.130999273,-0.353530364
rpilot           ,0.408814706,0.670370143
rpitch           ,0.049317305,-0.256336711
rplay            ,0.102488683,0.409768678
rpm-dev          ,0.88833542,-0.295364907
rpmautoupdate    ,-0.092445301,-0.469280218
rpmbuilder       ,-0.466323854,-0.20389193
rpmfixdupes      ,-0.125064997,-0.321286449
rpminator        ,0.252672604,0.401002222
rpmproc          ,-0.308087332,-0.196432711
rpmrebuild       ,0.835110214,0.423668941
rpmsforsuse      ,0.580990932,-0.017855898
rpn              ,-0.334290279,-0.677890576
rpncalc          ,-0.4240476,-0.193551322
rpro             ,-0.264331052,-0.707477462
rproxy           ,-0.185536163,-0.185744312
rptserver        ,-0.085724317,0.910094751
rpy              ,0.080069711,0.328435098
rrd              ,0.114474533,-0.763840481
rrdsharp         ,0.399023863,0.255862567
rrdtool          ,0.578012427,-0.744889294
rrdtoolbox       ,0.117567705,-0.047122913
rrdwrap          ,-0.666309278,0.290644828
rrfiller         ,0.2674715,0.108326693
rrfw             ,0.368566954,-0.411289068
rrs              ,0.522242989,0.460299864
rrt              ,-0.569654346,0.018513144
rs-codegen       ,0.232733017,0.634327741
rsaextractor     ,-0.203392577,-0.680699862
rsalib           ,0.332772644,-0.746603321
rsb              ,-0.024005799,-0.65508364
rscms            ,0.36527514,-0.449490079
rsharp           ,0.224733813,0.10816931
rshd             ,-0.576386772,-0.477577351
rsi              ,-0.141007488,0.210809687
rsim-neural-bp   ,-0.074986721,0.16603292
rsnapshot        ,-0.053206152,-0.19462227
rsoap            ,0.082569361,0.326365319
rsolver          ,-0.536547105,0.736926186
rspf             ,0.326795206,-0.152794994
rsquared         ,0.601333616,-0.07835883
rss-desk         ,-0.111778087,0.447723197
rss-glx          ,-0.281969931,0.147327297
rss2bt           ,0.270855322,-0.360016492
rss2sms          ,0.734956607,-0.221126411
rss4cvs          ,0.095053626,0.595824908
rssavers         ,0.425748228,-0.220052979
rssbandit        ,-0.305798121,0.546065356
rssbot           ,-0.031104213,0.110893156
rssdesk          ,0.400043378,0.056978468
rssdht           ,-0.321625285,0.473801131
rssearcher       ,-0.081379888,0.429012412
rssexpress       ,0.018802146,0.415545843
rssj             ,0.064557933,0.486535879
rsslib           ,0.586143295,-0.08407395
rsslib4j         ,-0.085831309,0.186798658
rsslibj          ,0.206126199,0.626323669
rssmailer        ,0.064514935,0.803090796
rssowl           ,0.412974018,-0.543321898
rssportal        ,0.646561837,-0.084153319
rssr             ,0.116881951,-0.14379921
rssreaper        ,0.182231718,0.769493653
rsstaglib        ,-0.079523229,0.422540205
rssview          ,-0.079251104,0.178857182
rsswaba          ,0.208409387,0.551974003
rssyn            ,0.538534604,0.029175594
rstatd           ,0.040388092,-0.341032027
rstatserver      ,0.084575485,0.328191812
rstr-support     ,-0.602326667,-0.264579227
rstudio          ,0.011663569,-0.214295367
rsub             ,-0.314958404,-0.218840334
rsviewer         ,0.013420569,-0.30504368
rsxs             ,0.188928041,0.262305409
rsyncbackup      ,0.188847331,-0.730362753
rsynchelper      ,0.24754396,-0.456955796
rsyncrypto       ,-0.872668078,0.24918515
rt-com           ,-0.244754906,-0.148295554
rt-sigcomp       ,-0.295070968,0.176783548
rt-utils         ,0.182242167,-0.147393099
rt2400           ,-0.360146945,0.133778018
rtb-team         ,0.197137473,-0.090721483
rtb3d            ,0.456758979,0.35203442
rtb3p0           ,-0.341752253,0.456803588
rtcan            ,0.358686723,0.075999964
rtda             ,-0.621711516,0.255648939
rtdounix         ,0.604652865,-0.45021084
rte              ,-0.239760545,-0.238368661
rtemulti         ,0.776865481,-0.055658537
rteq             ,-0.272356994,-0.443408328
rtext            ,0.440694525,-0.521525993
rtf-generator    ,-0.791832778,0.114575678
rtf2latex2e      ,-0.185439119,-0.488287345
rtf2xml          ,0.707638723,0.288078023
rtflib           ,-0.221085841,-0.661546451
rtfs             ,-0.094091334,-0.460928174
rtfspp           ,0.623903083,-0.077770266
rtgraph          ,0.021688085,-0.020240078
rtgrep           ,0.157315701,0.384067984
rtk              ,-0.0471902,-0.428731243
rtl-ddp          ,-0.21663841,-0.220478157
rtl-etherbootd   ,-0.203328355,-0.72671564
rtl-lwip         ,-0.209246644,-0.74496021
rtl-orbit2       ,-0.216576033,-0.74934213
rtl8180-sa2400   ,-0.655669095,-0.161194599
rtl818x          ,-0.649563837,-0.161186046
rtlinux89712     ,0.005667159,-0.404479141
rtltep           ,-0.20297448,-0.734331411
rtmk             ,-0.137472125,-0.582172606
rtnet            ,-0.285062342,-0.046880423
rtpdemo          ,0.733969742,0.28139708
rtpjukebox       ,0.228047948,0.50652428
rtptunnel        ,-0.248011029,0.563898868
rts-2            ,0.162605976,0.863185694
rtsim            ,-0.633038474,-0.283332077
rtvpatch         ,0.739667564,0.273725345
rtwo             ,-0.079199606,0.739854007
rtxi             ,-0.184009924,-0.256516742
rtzme            ,0.089219619,-0.909260984
rubber           ,-0.151152454,0.704786664
rubberduck       ,0.326103866,-0.427320653
rubble           ,0.332478215,0.223752434
rubirc           ,0.285020641,-0.379273782
rublog           ,0.295235355,0.35004368
ruboard          ,0.594180535,-0.49829865
rubots           ,-0.061419201,0.63416829
ruby             ,-0.00084628,0.133224394
ruby-cdialog     ,0.339132675,-0.528914724
ruby-dbi         ,-0.002032961,0.100415678
ruby-gnome       ,-0.077976687,-0.096898425
ruby-gnome2      ,-0.096970336,-0.096139563
ruby-goods       ,0.161391586,0.401293251
ruby-imaging     ,-0.005624245,-0.090566955
ruby-lcd         ,0.169188206,-0.032928228
ruby-ldap        ,-0.295072689,0.099012619
ruby-miscutils   ,-0.219037536,0.365108601
ruby-netutils    ,-0.21657047,0.35670737
ruby-os          ,0.064397057,0.234923284
ruby-radclient   ,0.028635179,-0.308753756
ruby-session     ,-0.006258787,0.103857561
ruby-sumo        ,-0.110290094,-0.109843705
ruby-sysutils    ,-0.221156075,0.360389745
ruby-tmpl        ,-0.011254473,0.101727294
ruby-waf         ,-0.53221595,0.49323762
rubyapp          ,-0.268958359,-0.054759875
rubybot          ,-0.092099308,-0.23576887
rubycast         ,-0.116291448,0.566592064
rubycollections  ,0.118139339,0.40961231
rubydoc          ,-0.007196913,0.108144938
rubydotnet       ,0.028722257,-0.615739846
rubyeb           ,-0.118768066,-0.110269593
rubyeclipse      ,0.228161929,0.399793003
rubygems         ,-0.055409702,-0.052122074
rubyinline       ,0.384721419,0.182363135
rubyinstaller    ,-0.759773807,0.015663406
rubyit           ,0.52877838,-0.19620178
rubyjedit        ,0.023849907,0.422863121
rubymock         ,0.103788003,0.572044625
rubymud          ,-0.060428924,0.640699862
rubynet          ,-0.013360235,0.086855914
rubyqt           ,-0.432397501,0.121073786
rubyrefactor     ,0.31850282,0.364911856
rubysicherung    ,-0.67434582,-0.244461742
rubyspreadsheet  ,-0.215126312,0.361910941
rubysquared      ,0.260224541,0.422614351
rubytattle       ,0.648585251,-0.270219747
rubyvm           ,0.534214872,0.44821868
rubyx            ,0.204127988,0.377589317
rubyzip          ,0.032676345,-0.606826444
rude             ,-0.030962814,-0.744901872
rudix            ,-0.167855309,-0.114705189
ruedit           ,0.299316876,0.434395426
rug              ,-0.183961077,0.560459167
rui              ,0.307392375,0.486664546
ruinworld        ,0.273122807,-0.488237571
ruli             ,-0.155103546,0.259033628
rump             ,0.836136986,-0.462947544
rune             ,0.27765818,-0.735970165
runeworld        ,0.201857472,-0.183527415
runningplan      ,0.358767333,-0.492430235
runuke           ,0.803399718,0.019588102
runuo            ,-0.419148538,-0.603793594
runuo-axis       ,-0.427600098,-0.603787232
runuo-mmorpg     ,0.24120807,-0.645211378
ruoohelp         ,0.273844526,0.53155389
rupicapra        ,-0.406214406,0.136634201
rushcms          ,-0.340888421,-0.619957421
rusms            ,-0.257800723,-0.186900688
russellpour      ,0.012000094,0.39359729
rust             ,-0.060544912,-0.398615888
ruthere          ,-0.04181232,-0.15467832
rutherfordium    ,-0.157920796,-0.173802012
rvf              ,-0.31180798,-0.257384156
rvhtmlimport     ,-0.628483597,-0.189759771
rvngofthe5kngdm  ,0.193369485,0.871743683
rvpython         ,0.005735225,0.319908235
rvtest           ,0.123497417,0.575632763
rw-smb-ioslave   ,-0.253235124,-0.35611097
rwars            ,0.68937128,-0.008488241
rwarsim          ,0.282266331,-0.334312668
rwdtinker        ,0.214923092,-0.461460215
rwhitby          ,-0.027174138,-0.073167078
rwhod-win        ,-0.131643212,-0.113201343
rwhois           ,0.47639618,-0.02583294
rwm              ,0.332596709,-0.346936464
rwtools          ,0.561481129,-0.186091699
rxcraft          ,0.641338691,0.031107339
rxf              ,0.194919682,0.210775257
rxl              ,0.186189045,0.205733729
rxsm             ,-0.155248341,-0.276611861
rxsock           ,-0.608910694,-0.48561769
rxt-chat         ,0.842709938,0.29434054
